gene_symbol,average_fpkm_con,average_fpkm_p,average_tpm_con,average_tpm_p,fold_change,log2FC,expression_status
SAMD7,0.036666667,0.04,0.076666667,0.08,1.0909090809917357,0.1255308689684496,Below fold-change threshold
PTRHD1,91.04333333,85.20333333,183.6066667,182.1433333,0.9358547211926869,-0.09564350661955617,Below fold-change threshold
STAB1,0.023333333,0.023333333,0.046666667,0.05,1.0,0.0,Below fold-change threshold
CFD,1.093333333,0.71,2.206666667,1.513333333,0.6493902441004239,-0.6228423839523993,Below fold-change threshold
SRPRA,51.3,52.27333333,103.46,111.75,1.0189733592592594,0.027116333184809903,Below fold-change threshold
ZNF112,3.023333333,3.413333333,6.093333333,7.293333333,1.1289966924067252,0.17504125948965177,Below fold-change threshold
PHOSPHO1,2.163333333,2.483333333,4.36,5.31,1.147919876756228,0.1990219473790301,Below fold-change threshold
PPP1R37,30.14333333,29.95,60.81333333,64.01333333,0.9935861993800271,-0.00928295979944708,Below fold-change threshold
LGI1,0.543333333,0.36,1.103333333,0.766666667,0.6625766875230532,-0.5938406511825199,Below fold-change threshold
FSCN2,0.203333333,0.193333333,0.41,0.42,0.950819672050524,-0.07275634255764567,Below fold-change threshold
RUNX2,1.416666667,1.896666667,2.86,4.05,1.3388235293320414,0.4209658111956093,Below fold-change threshold
DGKB,0.14,0.133333333,0.28,0.28,0.9523809499999999,-0.07038933149813571,Below fold-change threshold
SLC6A17,2.996666667,3.203333333,6.043333333,6.846666667,1.0689655170112384,0.09621531494870082,Below fold-change threshold
PANK2,38.08,38.78666667,76.83333333,82.91333333,1.0185574230567227,0.02652731719519219,Below fold-change threshold
NPY,0.933333333,0.76,1.883333333,1.62,0.8142857145765307,-0.2963930022649765,Below fold-change threshold
CSPG5,5.356666667,7.283333333,10.79333333,15.57666667,1.3596764155345566,0.4432633505570641,Below fold-change threshold
CRYAB,2.063333333,1.66,4.15,3.55,0.8045234250088082,-0.31379366691311517,Below fold-change threshold
PECR,6.636666667,7.22,13.39333333,15.43666667,1.0878955298298394,0.12154002181536358,Below fold-change threshold
SART3,22.61333333,23.29666667,45.63333333,49.81666667,1.030218160676624,0.04294987721341957,Below fold-change threshold
SMPD1,10.55666667,10.44666667,21.28333333,22.33333333,0.9895800442091632,-0.015111687550812986,Below fold-change threshold
USP12,7.466666667,7.823333333,15.06,16.72666667,1.0477678570514388,0.06731910945232787,Below fold-change threshold
ADRB1,0.656666667,0.623333333,1.326666667,1.34,0.9492385776907419,-0.07515736107256664,Below fold-change threshold
RFESD,0.87,0.793333333,1.756666667,1.693333333,0.9118773942528735,-0.13308823386811544,Below fold-change threshold
ARMC1,35.55333333,34.15333333,71.73333333,73.01333333,0.9606225389049899,-0.05795843623397495,Below fold-change threshold
NTRK3,0.02,0.01,0.036666667,0.02,0.5,-1.0,Downregulated
TIGD4,0.14,0.083333333,0.273333333,0.18,0.5952380928571428,-0.748461238774816,Below fold-change threshold
PSMD10,22.55333333,21.32666667,45.49666667,45.59,0.9456104052535635,-0.08068218423959558,Below fold-change threshold
ZBTB43,2.29,2.353333333,4.616666667,5.03,1.0276564772925765,0.03935808424873251,Below fold-change threshold
C1GALT1C1L,3.6,2.93,7.25,6.266666667,0.8138888888888889,-0.29709624190742684,Below fold-change threshold
SRP14,283.31,257.7766667,571.3833333,551.0766667,0.9098749309943173,-0.13625984499894836,Below fold-change threshold
PCDH19,0.03,0.036666667,0.063333333,0.08,1.2222222333333335,0.2895066303103945,Below fold-change threshold
CLDN6,0.083333333,0.136666667,0.17,0.286666667,1.64000001056,0.7136958241329077,Below fold-change threshold
STOX1,3.66,4.33,7.396666667,9.253333333,1.1830601092896174,0.2425233764426823,Below fold-change threshold
P3H4,30.96666667,33.43666667,62.47333333,71.47333333,1.079763186213158,0.11071493503826288,Below fold-change threshold
IKBIP,35.59,32.70666667,71.81333333,69.93,0.9189847336330428,-0.12188719952630621,Below fold-change threshold
QRICH2,0.646666667,0.676666667,1.296666667,1.443333333,1.0463917525534063,0.06542307496507854,Below fold-change threshold
TMEM219,61.17,61.2,123.3666667,130.86,1.0004904364884748,0.0007073768422614991,Below fold-change threshold
ARPC1B,62.18333333,56.12,125.4466667,119.96,0.9024926293702755,-0.14801294528575165,Below fold-change threshold
SART1,48.95333333,47.98,98.75666667,102.5666667,0.9801171184107392,-0.028973941522044983,Below fold-change threshold
IFRD2,33.81,29.94,68.21,64.00666667,0.8855368234250222,-0.1753757948349606,Below fold-change threshold
UBE2O,15.66666667,16.45333333,31.6,35.18,1.0502127655212312,0.07068163709781908,Below fold-change threshold
BOD1L1,7.073333333,8.853333333,14.27,18.92333333,1.2516493873822643,0.32383049044582907,Below fold-change threshold
FAM160A1,0.726666667,0.8,1.466666667,1.713333333,1.1009174306876526,0.1387062701698055,Below fold-change threshold
MRPS25,9.926666667,10.31,20.02,22.04,1.0386165211202616,0.0546630794587199,Below fold-change threshold
MROH7,0.003333333,0.006666667,0.01,0.013333333,2.00000030000003,1.0000002164042616,Upregulated
SLC7A14,0.183333333,0.18,0.363333333,0.383333333,0.9818181836033059,-0.026472208738109057,Below fold-change threshold
TTR,0.03,0.0,0.06,0.0,0.0,,Below fold-change threshold
CXCL5,0.02,0.0,0.043333333,0.0,0.0,,Below fold-change threshold
TUBGCP2,19.53,18.62666667,39.38333333,39.82,0.9537463732718893,-0.0683224289403076,Below fold-change threshold
PSMD8,244.4066667,203.9866667,492.93,436.0533333,0.8346198958246339,-0.26080878264285967,Below fold-change threshold
ZNF518A,3.916666667,3.77,7.903333333,8.053333333,0.9625531914074423,-0.05506182758532409,Below fold-change threshold
THBS4,0.143333333,0.17,0.29,0.366666667,1.1860465143861547,0.24616059062450243,Below fold-change threshold
ADAM22,1.573333333,1.653333333,3.173333333,3.536666667,1.0508474576378914,0.07155326103982379,Below fold-change threshold
CENPN,33.1,31.46333333,66.76333333,67.26666667,0.950553877039275,-0.07315969427914548,Below fold-change threshold
ERCC4,3.43,3.673333333,6.92,7.85,1.0709426626822156,0.09888124154627286,Below fold-change threshold
B2M,297.19,316.22,599.5266667,676.02,1.0640331101315659,0.08954304471071546,Below fold-change threshold
MMGT1,5.246666667,5.446666667,10.58666667,11.64333333,1.0381194409124446,0.05397244263483112,Below fold-change threshold
DCTN5,13.80666667,14.13333333,27.86,30.21666667,1.0236600671116223,0.03373671054148245,Below fold-change threshold
FCGRT,24.05,24.22666667,48.5,51.78,1.0073458074844075,0.010559025054054936,Below fold-change threshold
UBE2L5,0.093333333,0.07,0.193333333,0.146666667,0.7500000026785715,-0.41503749412636143,Below fold-change threshold
ZNF222,3.31,3.51,6.686666667,7.506666667,1.0604229607250755,0.08463981349734293,Below fold-change threshold
RAB33B,2.806666667,3.35,5.663333333,7.17,1.193586698195536,0.25530336282855354,Below fold-change threshold
TPRG1L,13.16333333,13.19333333,26.55,28.21333333,1.0022790579899414,0.003284244587994067,Below fold-change threshold
ADAMTS19,0.0,0.023333333,0.0,0.046666667,,,Below fold-change threshold
GPR146,1.933333333,1.863333333,3.906666667,3.98,0.9637931034420333,-0.05320461718108884,Below fold-change threshold
RPL37A,138.8466667,112.9866667,279.9766667,241.53,0.8137513804643609,-0.2973400091898593,Below fold-change threshold
PTMA,1122.716667,1115.336667,2265.233333,2384.28,0.9934266585533821,-0.009514632945391524,Below fold-change threshold
ARHGAP11A-SCG5,0.18,0.133333333,0.363333333,0.293333333,0.7407407388888889,-0.43295941088284373,Below fold-change threshold
LOC112267910,0.056666667,0.053333333,0.116666667,0.116666667,0.9411764591695503,-0.08746285875362476,Below fold-change threshold
GHDC,4.77,5.183333333,9.623333333,11.08,1.0866526903563942,0.11989090819851947,Below fold-change threshold
ZNF175,3.423333333,3.653333333,6.903333333,7.81,1.0671859785849256,0.09381161665117549,Below fold-change threshold
PSMC5,154.7833333,136.9933333,312.2633333,292.88,0.8850651448013491,-0.17614444689745123,Below fold-change threshold
LRRIQ1,0.26,0.266666667,0.523333333,0.57,1.025641026923077,0.03652587782848278,Below fold-change threshold
STRBP,9.32,9.743333333,18.79666667,20.83666667,1.0454220314377682,0.06408546838125963,Below fold-change threshold
SNX1,16.41,16.69333333,33.1,35.68666667,1.0172658945764779,0.024696822409671484,Below fold-change threshold
MRPL1,20.57666667,16.15666667,41.5,34.55333333,0.7851935850015885,-0.34887970879265356,Below fold-change threshold
AP1S3,2.926666667,2.736666667,5.91,5.85,0.9350797266588747,-0.09683871774614534,Below fold-change threshold
CORO6,10.33,10.46333333,20.83333333,22.37,1.0129073891577927,0.018502273536295834,Below fold-change threshold
ANAPC16,19.47,19.15,39.26666667,40.95666667,0.9835644581407293,-0.023908491907975234,Below fold-change threshold
PRR23D1,0.0,0.0,0.003333333,0.0,,,Below fold-change threshold
SNX15,28.4,29.99,57.29666667,64.12,1.0559859154929578,0.07859059247669596,Below fold-change threshold
SLC36A1,3.866666667,5.056666667,7.803333333,10.81,1.3077586206631242,0.38709628020283054,Below fold-change threshold
TBC1D3D,5.63,5.556666667,11.35333333,11.88,0.9869745412078152,-0.01891522372842461,Below fold-change threshold
YAP1,30.02,34.11666667,60.57666667,72.95333333,1.1364645792804797,0.18455271970988546,Below fold-change threshold
ADM2,3.853333333,4.276666667,7.763333333,9.14,1.1098615918780157,0.15037977282625128,Below fold-change threshold
PIGB,6.79,6.55,13.69,14.0,0.9646539027982327,-0.05191666781991914,Below fold-change threshold
SH3BP4,14.09333333,17.14666667,28.42666667,36.65666667,1.2166508992943827,0.2829152665669498,Below fold-change threshold
FBXW12,0.013333333,0.0,0.023333333,0.0,0.0,,Below fold-change threshold
MYL6B,120.4833333,109.6533333,243.0233333,234.4233333,0.9101120486678965,-0.13588392088790996,Below fold-change threshold
RPS15,1401.54,1121.316667,2826.453333,2396.86,0.8000604099775961,-0.3218191575315025,Below fold-change threshold
MPPE1,8.536666667,8.676666667,17.22333333,18.56,1.0163998438103707,0.023468058805734528,Below fold-change threshold
PCSK6,4.903333333,5.336666667,9.896666667,11.41666667,1.0883752550705899,0.12217606144961489,Below fold-change threshold
CLCN1,0.02,0.0,0.043333333,0.0,0.0,,Below fold-change threshold
EPHB6,0.21,0.263333333,0.423333333,0.566666667,1.2539682523809523,0.32650082285099014,Below fold-change threshold
XKR5,0.303333333,0.246666667,0.606666667,0.53,0.8131868151793262,-0.2983412710347793,Below fold-change threshold
TMEM265,3.936666667,4.696666667,7.933333333,10.04,1.193056731567057,0.254662646892712,Below fold-change threshold
MPIG6B,0.453333333,0.383333333,0.92,0.816666667,0.8455882351805796,-0.24197279049967646,Below fold-change threshold
ARID5B,3.3,3.89,6.656666667,8.316666667,1.178787878787879,0.23730413074037635,Below fold-change threshold
FRK,0.716666667,0.736666667,1.44,1.576666667,1.0279069767312061,0.03970970978375361,Below fold-change threshold
WBP1L,13.27,15.00333333,26.77,32.07666667,1.130620446872645,0.17711469297367421,Below fold-change threshold
FAM98A,23.96333333,22.96,48.36,49.1,0.9581304772510961,-0.061705960778274394,Below fold-change threshold
CMPK2,0.026666667,0.073333333,0.056666667,0.156666667,2.7499999531250006,1.4594315940459046,Upregulated
CRB2,0.243333333,0.26,0.493333333,0.553333333,1.0684931521486207,0.09557766195852566,Below fold-change threshold
USP22,90.17666667,95.15,181.92,203.43,1.0551509998501034,0.07744947395278504,Below fold-change threshold
NEU3,6.77,6.21,13.65666667,13.28333333,0.9172821270310193,-0.12456256535451518,Below fold-change threshold
EZR,90.09,88.06666667,181.74,188.2866667,0.9775409775779775,-0.032770914810665984,Below fold-change threshold
RAB11FIP5,17.95,20.37,36.21,43.55666667,1.1348189415041783,0.18246213625547428,Below fold-change threshold
DSEL,1.433333333,1.646666667,2.9,3.52,1.1488372098020552,0.20017438262277137,Below fold-change threshold
GRIN2D,0.633333333,0.686666667,1.273333333,1.463333333,1.0842105274127423,0.11664492031192096,Below fold-change threshold
XKR9,1.313333333,1.256666667,2.65,2.676666667,0.9568527923748357,-0.0636311054388681,Below fold-change threshold
OVCA2,66.17,58.83,133.4366667,125.7366667,0.88907359830739,-0.16962524330348247,Below fold-change threshold
SLC2A6,11.08333333,11.5,22.36,24.58333333,1.0375939852744642,0.053242021710872514,Below fold-change threshold
WWC3,1.853333333,2.356666667,3.746666667,5.036666667,1.2715827342215076,0.3466253325494275,Below fold-change threshold
BCL6B,0.08,0.096666667,0.163333333,0.2,1.2083333375,0.27301849938122646,Below fold-change threshold
IRF5,3.163333333,3.03,6.38,6.48,0.9578503689102054,-0.062127792674979865,Below fold-change threshold
MTCL1,9.886666667,12.75666667,19.94666667,27.28333333,1.2902899530920333,0.3676953035422021,Below fold-change threshold
LMOD3,0.213333333,0.16,0.433333333,0.346666667,0.7500000011718749,-0.41503749702463294,Below fold-change threshold
PLEKHG1,0.216666667,0.203333333,0.44,0.433333333,0.9384615354792899,-0.09163048005017298,Below fold-change threshold
LOC102724197,0.17,0.113333333,0.346666667,0.243333333,0.6666666647058823,-0.584962504964377,Below fold-change threshold
PLEKHA7,2.193333333,3.346666667,4.423333333,7.153333333,1.5258358666452638,0.6095997805784799,Below fold-change threshold
DIAPH1,54.31333333,57.09666667,109.5933333,122.0666667,1.051245857496701,0.07210011545712204,Below fold-change threshold
RPEL1,0.0,0.026666667,0.0,0.053333333,,,Below fold-change threshold
PKLR,0.0,0.04,0.0,0.08,,,Below fold-change threshold
OXTR,3.233333333,4.33,6.526666667,9.253333333,1.339175257870018,0.42134477852212243,Below fold-change threshold
MRPS2,66.96,62.34333333,135.0466667,133.26,0.9310533651433692,-0.10306423384738843,Below fold-change threshold
MIER1,8.17,8.613333333,16.47333333,18.41666667,1.0542635658506732,0.07623558577125339,Below fold-change threshold
SPATA4,0.046666667,0.126666667,0.096666667,0.273333333,2.7142857020408164,1.4405725848775828,Upregulated
CT62,0.103333333,0.103333333,0.21,0.22,1.0,0.0,Below fold-change threshold
NSG1,3.07,3.293333333,6.193333333,7.036666667,1.0727470140065147,0.10130988534732041,Below fold-change threshold
SSMEM1,0.0,0.016666667,0.0,0.036666667,,,Below fold-change threshold
CENPB,48.76,51.47,98.35666667,110.0333333,1.0555783429040198,0.07803365658632248,Below fold-change threshold
SLC25A28,24.21333333,26.09,48.83,55.77666667,1.0775055067562644,0.10769524244630206,Below fold-change threshold
TUBB1,0.166666667,0.213333333,0.336666667,0.456666667,1.27999999544,0.35614380508567434,Below fold-change threshold
EN2,0.016666667,0.016666667,0.03,0.033333333,1.0,0.0,Below fold-change threshold
EFHD1,7.423333333,8.016666667,14.97,17.13666667,1.07992815456129,0.1109353359943839,Below fold-change threshold
PMP22,40.15333333,42.89,81.00666667,91.68,1.0681554043722525,0.09512155789348505,Below fold-change threshold
AGTR1,0.346666667,0.25,0.696666667,0.533333333,0.721153845460429,-0.471621029032418,Below fold-change threshold
LOC100506422,0.45,0.32,0.903333333,0.68,0.7111111111111111,-0.49185309632967467,Below fold-change threshold
BRIP1,11.77333333,13.26666667,23.75333333,28.36666667,1.1268403177029558,0.17228308855349525,Below fold-change threshold
ARF3,87.27666667,86.22666667,176.07,184.3533333,0.9879692930532037,-0.01746189259999022,Below fold-change threshold
WWTR1,12.98,17.1,26.19666667,36.56666667,1.317411402157165,0.39770594177412183,Below fold-change threshold
OLFML3,3.37,4.31,6.8,9.216666667,1.2789317507418396,0.3549392779072395,Below fold-change threshold
PRPF40A,45.27,45.63,91.36,97.55333333,1.007952286282306,0.011427347197813237,Below fold-change threshold
CCDC9B,11.43666667,15.87333333,23.06666667,33.94,1.3879335463748372,0.4729384939892314,Below fold-change threshold
TAS2R3,0.016666667,0.0,0.033333333,0.0,0.0,,Below fold-change threshold
SLC2A2,0.006666667,0.0,0.01,0.0,0.0,,Below fold-change threshold
LARS1,33.97666667,35.43,68.53,75.75,1.0427744529537157,0.060427143674199706,Below fold-change threshold
GFI1B,0.36,0.366666667,0.723333333,0.786666667,1.0185185194444444,0.026472212672731917,Below fold-change threshold
TMEM104,10.58333333,11.97666667,21.35333333,25.59666667,1.1316535439784736,0.1784323443111952,Below fold-change threshold
LMO1,1.193333333,1.27,2.403333333,2.716666667,1.0642458103531414,0.08983141063205316,Below fold-change threshold
CLN3,21.96666667,21.57333333,44.29333333,46.11333333,0.982094081641564,-0.02606685790727155,Below fold-change threshold
FXYD2,0.086666667,0.0,0.176666667,0.0,0.0,,Below fold-change threshold
MYLK,29.78333333,43.90666667,60.09333333,93.89,1.4742025744235256,0.5599347829374876,Below fold-change threshold
ZNF85,1.91,1.853333333,3.85,3.97,0.9703315879581151,-0.04345025629287503,Below fold-change threshold
TADA1,9.58,8.94,19.32666667,19.11333333,0.9331941544885177,-0.09975082455286252,Below fold-change threshold
GLIPR2,27.37666667,26.9,55.22666667,57.50666667,0.982588578962305,-0.025340624748363964,Below fold-change threshold
HUNK,0.146666667,0.176666667,0.296666667,0.38,1.2045454540805784,0.2684888353691156,Below fold-change threshold
CREB3,29.14,25.78,58.77666667,55.11333333,0.8846945778997941,-0.1767486137028616,Below fold-change threshold
GTF2A2,42.21666667,36.39,85.13333333,77.79666667,0.8619818396476919,-0.21427062015095263,Below fold-change threshold
LOC107987479,0.4,0.51,0.803333333,1.09,1.275,0.35049724708413316,Below fold-change threshold
BICRAL,1.516666667,1.673333333,3.06,3.573333333,1.1032967028344403,0.14182081826024806,Below fold-change threshold
SYPL1,26.13666667,26.84333333,52.73,57.39,1.0270373674241757,0.03848867320120848,Below fold-change threshold
GOLGA6A,0.02,0.023333333,0.043333333,0.046666667,1.16666665,0.22239240072651867,Below fold-change threshold
IFT172,8.386666667,8.483333333,16.92666667,18.13333333,1.011526232034518,0.01653373396974011,Below fold-change threshold
AKAP8L,37.00333333,40.11,74.64666667,85.74,1.0839564004219402,0.116306728868856,Below fold-change threshold
KDELR3,38.08,38.57,76.79666667,82.44333333,1.0128676470588236,0.018445667320818298,Below fold-change threshold
ZFYVE9,5.753333333,6.236666667,11.61333333,13.33333333,1.0840092701091546,0.11637709422252325,Below fold-change threshold
CLDND2,1.34,1.576666667,2.7,3.37,1.1766169156716417,0.23464468246547604,Below fold-change threshold
ITSN1,17.54666667,19.75333333,35.40666667,42.23,1.125759878015623,0.17089913670852083,Below fold-change threshold
BGLAP,1.643333333,1.033333333,3.29,2.186666667,0.6288032453608121,-0.6693194312764233,Below fold-change threshold
RBM19,11.51333333,10.69333333,23.23,22.85333333,0.9287782281206654,-0.10659394110603372,Below fold-change threshold
ZNF391,1.183333333,1.51,2.386666667,3.23,1.2760563383876216,0.3516920260605837,Below fold-change threshold
PTCD1,1.986666667,3.383333333,4.01,7.24,1.703020133774661,0.7680954912261767,Below fold-change threshold
DIO2,0.466666667,0.446666667,0.95,0.956666667,0.9571428571734695,-0.06319382644105226,Below fold-change threshold
LOC112267855,0.09,0.08,0.173333333,0.176666667,0.888888888888889,-0.16992500144231226,Below fold-change threshold
ERBB2,44.79,46.09666667,90.39,98.54333333,1.0291731786112972,0.04148576444952236,Below fold-change threshold
NIPSNAP3A,11.22,11.12666667,22.63,23.78666667,0.9916815213903744,-0.012051221535146829,Below fold-change threshold
PMFBP1,0.096666667,0.15,0.2,0.316666667,1.5517241325802615,0.633872096227292,Below fold-change threshold
TNNT1,103.24,99.55,208.2933333,212.8,0.9642580395195661,-0.05250882548610482,Below fold-change threshold
MED10,58.72,50.3,118.47,107.5266667,0.8566076294277929,-0.22329356815032336,Below fold-change threshold
SULT1B1,3.91,3.99,7.886666667,8.533333333,1.020460358056266,0.029220138914993372,Below fold-change threshold
CRYGB,0.023333333,0.0,0.046666667,0.0,0.0,,Below fold-change threshold
DENR,47.26333333,47.48,95.33666667,101.5,1.0045842443758082,0.006598553465863362,Below fold-change threshold
NDUFA10,38.84666667,33.80666667,78.34333333,72.28333333,0.870259138504354,-0.20048303626223093,Below fold-change threshold
CEMIP,0.973333333,1.846666667,1.966666667,3.946666667,1.897260274964815,0.923917607923659,Below fold-change threshold
TVP23A,0.346666667,0.42,0.7,0.896666667,1.2115384603735206,0.27684020397161746,Below fold-change threshold
LAMA3,0.606666667,0.883333333,1.226666667,1.89,1.4560439546944812,0.5420539079147624,Below fold-change threshold
MPO,0.063333333,0.0,0.13,0.0,0.0,,Below fold-change threshold
PUSL1,19.40333333,15.59,39.11666667,33.33666667,0.8034701942627505,-0.3156835885811321,Below fold-change threshold
ITLN2,0.016666667,0.0,0.036666667,0.0,0.0,,Below fold-change threshold
TMEM11,111.0766667,99.33666667,223.94,212.3633333,0.8943072350045592,-0.1611575472918078,Below fold-change threshold
GBX1,0.15,0.116666667,0.306666667,0.25,0.7777777800000001,-0.3625700752627223,Below fold-change threshold
COP1,15.28,15.28666667,30.83,32.69,1.0004363003926702,0.0006293111384754463,Below fold-change threshold
FABP4,0.02,0.0,0.04,0.0,0.0,,Below fold-change threshold
SLC49A4,8.353333333,8.56,16.85333333,18.31666667,1.0247406225468771,0.035258787858012265,Below fold-change threshold
MYO16,0.0,0.013333333,0.0,0.023333333,,,Below fold-change threshold
CCDC90B,16.26666667,15.24,32.80666667,32.58333333,0.9368852457096547,-0.09405574453140458,Below fold-change threshold
RABEP1,37.54,37.93666667,75.74,81.11,1.0105665069259457,0.015164270807104271,Below fold-change threshold
SLC34A1,0.03,0.06,0.06,0.13,2.0,1.0,Upregulated
BRI3,80.80666667,70.77666667,162.9533333,151.27,0.8758765778452323,-0.19120050482749715,Below fold-change threshold
ANLN,92.53666667,96.25666667,186.72,205.81,1.0402002809682576,0.056861332732827743,Below fold-change threshold
GATD3B,15.96666667,19.55333333,32.25333333,41.82666667,1.224634655067926,0.2923514145862822,Below fold-change threshold
RBM17,32.56666667,33.57333333,65.68,71.77666667,1.0309109516856796,0.043919720572365005,Below fold-change threshold
HROB,12.02333333,12.88,24.23666667,27.54333333,1.0712503468453702,0.09929567144817383,Below fold-change threshold
KIAA0232,6.103333333,7.01,12.31666667,14.99,1.1485527035034708,0.19981705901323485,Below fold-change threshold
SNAP47,23.85666667,22.99,48.12,49.15333333,0.9636719294447852,-0.05338601307897758,Below fold-change threshold
HDAC11,8.866666667,9.556666667,17.88333333,20.43333333,1.0778195488692548,0.10811565884805562,Below fold-change threshold
KLK5,1.006666667,1.04,2.03,2.216666667,1.0331125824393668,0.04699747905945595,Below fold-change threshold
APOF,0.006666667,0.103333333,0.016666667,0.223333333,15.49999917500004,3.9541962335982697,Upregulated
BCAP29,11.53333333,11.5,23.27,24.6,0.9971098268777775,-0.00417567555422922,Below fold-change threshold
BTBD16,0.04,0.05,0.076666667,0.1,1.25,0.32192809488736235,Below fold-change threshold
HOXD12,0.013333333,0.033333333,0.026666667,0.073333333,2.500000037500001,1.3219281165277883,Upregulated
ZNF788P,2.006666667,2.193333333,4.046666667,4.69,1.093023255466275,0.1283240965166344,Below fold-change threshold
PCNX4,28.3,30.54666667,57.10333333,65.30333333,1.0793875148409895,0.11021290502170503,Below fold-change threshold
ZNF711,1.93,2.23,3.896666667,4.76,1.1554404145077721,0.20844286265222445,Below fold-change threshold
FXYD5,230.6133333,224.3566667,465.22,479.6,0.9728694498688815,-0.03968187329639672,Below fold-change threshold
MIS18BP1,11.88666667,12.54,23.99333333,26.82,1.0549635442919338,0.0771931454936305,Below fold-change threshold
SDC4,107.8833333,100.39,217.64,214.63,0.9305422527206989,-0.1038564352997075,Below fold-change threshold
LOC102723996,0.966666667,0.956666667,1.946666667,2.046666667,0.9896551724173602,-0.0150021633340466,Below fold-change threshold
BAD,86.31,78.37,174.0966667,167.5366667,0.908006024794346,-0.13922622478076574,Below fold-change threshold
CDKL2,0.866666667,1.093333333,1.75,2.336666667,1.261538460668639,0.33518419059490046,Below fold-change threshold
ESCO1,5.84,6.74,11.78666667,14.41333333,1.154109589041096,0.20678022230184132,Below fold-change threshold
CD2BP2,38.93666667,38.32,78.56,81.94,0.9841623147860489,-0.02303182055728467,Below fold-change threshold
YIPF3,55.75,54.36333333,112.42,116.21,0.9751270552466368,-0.03633788624874736,Below fold-change threshold
VPS41,11.01,10.82666667,22.21,23.14666667,0.9833484713896458,-0.024225336656169418,Below fold-change threshold
UBE2J2,27.90666667,26.31333333,56.29,56.25666667,0.9429049209337189,-0.08481579271768808,Below fold-change threshold
SCD5,9.226666667,10.16,18.60666667,21.72333333,1.1011560693243803,0.13901895980447698,Below fold-change threshold
NCBP1,14.79,14.79333333,29.83333333,31.62666667,1.0002253772819474,0.000325114051709895,Below fold-change threshold
GPR65,0.023333333,0.03,0.04,0.063333333,1.2857143040816328,0.3625700999946374,Below fold-change threshold
ZAR1,0.026666667,0.0,0.046666667,0.0,0.0,,Below fold-change threshold
ANKRD65,0.39,0.356666667,0.786666667,0.77,0.9145299153846154,-0.12889773183394448,Below fold-change threshold
LOC105376714,0.163333333,0.096666667,0.323333333,0.2,0.591836737942524,-0.7567288410685499,Below fold-change threshold
PLCH2,0.293333333,0.33,0.586666667,0.7,1.1250000012784092,0.16992500308173863,Below fold-change threshold
GNE,10.42333333,11.54666667,21.03333333,24.68666667,1.1077710272170678,0.14765971167953396,Below fold-change threshold
RAB27A,7.25,7.393333333,14.62333333,15.81,1.0197701148965517,0.028243964473212004,Below fold-change threshold
RNF215,7.076666667,6.55,14.27333333,14.00333333,0.9255770136163176,-0.11157505882736436,Below fold-change threshold
BROX,13.29333333,14.53,26.82333333,31.07,1.0930290875358648,0.12833179431756048,Below fold-change threshold
LOC105371191,0.056666667,0.033333333,0.113333333,0.073333333,0.5882352847750866,-0.7655347692763689,Below fold-change threshold
PRSS33,0.02,0.01,0.043333333,0.023333333,0.5,-1.0,Downregulated
DAPK3,17.74666667,18.95333333,35.80666667,40.52666667,1.0679939890931642,0.09490352724092863,Below fold-change threshold
NBL1,29.91,32.64333333,60.33666667,69.78,1.0913852668004012,0.12616047323453008,Below fold-change threshold
GDPD2,0.123333333,0.133333333,0.246666667,0.29,1.0810810813002192,0.1124747295508508,Below fold-change threshold
MEF2C,0.043333333,0.063333333,0.08,0.14,1.4615384650887575,0.5474877988070158,Below fold-change threshold
GPKOW,15.34,14.14,30.95333333,30.23333333,0.9217731421121252,-0.11751636269353445,Below fold-change threshold
PARD6A,4.59,3.73,9.253333333,7.98,0.8126361655773421,-0.2993185231585701,Below fold-change threshold
PLEKHG4B,1.556666667,1.863333333,3.136666667,3.986666667,1.197002140857173,0.25942573256651486,Below fold-change threshold
EPHB1,0.05,0.02,0.106666667,0.05,0.39999999999999997,-1.3219280948873624,Downregulated
SPAAR,0.146666667,0.166666667,0.3,0.356666667,1.136363636053719,0.1844245707439652,Below fold-change threshold
SNAPC4,7.246666667,7.32,14.61666667,15.65,1.0101195951697277,0.014526113911528157,Below fold-change threshold
ASPDH,0.45,0.483333333,0.91,1.033333333,1.0740740733333332,0.10309349196914123,Below fold-change threshold
ZFP69B,1.553333333,1.9,3.136666667,4.063333333,1.22317596592772,0.2906319647074147,Below fold-change threshold
SLAMF8,0.243333333,0.266666667,0.483333333,0.57,1.095890413829987,0.13210353978700864,Below fold-change threshold
ZSWIM1,14.85,14.81,29.96666667,31.65,0.9973063973063974,-0.003891290399280343,Below fold-change threshold
FARSB,39.99,33.0,80.68333333,70.54666667,0.8252063015753938,-0.27717325667695136,Below fold-change threshold
SERPINB6,68.61666667,67.99333333,138.39,145.3666667,0.9909157152299773,-0.013165744227327053,Below fold-change threshold
RASSF2,4.853333333,6.076666667,9.79,12.99666667,1.2520604397151138,0.3243042060186625,Below fold-change threshold
RAB9B,0.38,0.486666667,0.77,1.04,1.2807017552631579,0.3569345457034228,Below fold-change threshold
MXD4,35.98,38.71,72.56333333,82.74333333,1.0758754863813231,0.10551112104082916,Below fold-change threshold
COMTD1,8.943333333,8.533333333,18.04,18.24666667,0.9541557957493163,-0.0677032443757423,Below fold-change threshold
